2;arms_factory;3213.00;9.68;1162.00;2.14;0
2;industrial_complex;3213.00;9.70;1157.00;6.26;0
2;industrial_complex;3206.00;9.73;1166.00;1.19;0
2;industrial_complex;3213.00;9.62;1168.00;5.31;0
2;industrial_complex;3212.00;9.68;1164.00;0.58;0
2;industrial_complex;3212.00;9.68;1160.00;3.25;0
2;industrial_complex;3215.00;9.60;1163.00;1.09;0
2;air_base;3206.00;9.68;1171.00;3.76;0
2;naval_base;3214.00;9.50;1172.00;-3.14;3692
2;naval_base;3216.00;9.50;1168.00;-4.39;3692
2;naval_base;3220.00;9.50;1161.00;-4.39;3692
2;naval_base;3210.00;9.50;1154.00;0.00;3691
2;bunker;3212.00;9.68;1164.00;3.76;0
2;bunker;3213.00;9.50;1172.00;0.14;0
2;bunker;3217.00;9.50;1162.00;4.27;0
2;bunker;3205.00;9.73;1166.00;4.37;0
2;bunker;3212.00;9.60;1158.00;2.21;0
2;bunker;3209.00;9.70;1166.00;0.05;0
2;coastal_bunker;3219.00;9.50;1159.00;-4.39;0
2;coastal_bunker;3212.00;9.50;1174.00;-3.14;0
2;coastal_bunker;3215.00;9.50;1166.00;-4.39;0
2;coastal_bunker;3210.00;9.50;1155.00;0.00;0
2;dockyard;3212.00;9.50;1173.00;-3.14;0
2;anti_air_building;3213.00;9.70;1157.00;2.72;0
2;anti_air_building;3206.00;9.73;1166.00;3.93;0
2;anti_air_building;3211.00;9.68;1167.00;1.77;0
2;synthetic_refinery;3212.00;9.68;1164.00;3.32;0
2;fuel_silo;3211.00;9.70;1160.00;5.99;0
2;radar_station;3212.00;9.68;1164.00;2.28;0
2;rocket_site;3206.00;9.68;1171.00;0.21;0
2;nuclear_reactor;3217.00;9.53;1160.00;3.23;0
3;arms_factory;3199.00;9.70;1164.00;1.53;0
3;arms_factory;3203.00;9.68;1158.00;4.20;0
3;arms_factory;3205.00;9.70;1161.00;0.58;0
3;arms_factory;3201.00;9.70;1166.00;2.14;0
3;arms_factory;3202.00;9.73;1155.00;6.26;0
3;arms_factory;3197.00;9.65;1161.00;1.19;0
3;industrial_complex;3203.00;9.65;1157.00;5.31;0
3;industrial_complex;3197.00;9.70;1163.00;0.58;0
3;industrial_complex;3206.00;9.73;1154.00;3.25;0
3;industrial_complex;3200.00;9.50;1155.00;1.09;0
3;industrial_complex;3199.00;9.65;1161.00;3.76;0
3;industrial_complex;3199.00;9.70;1164.00;5.32;0
3;air_base;3201.00;9.65;1158.00;1.70;0
3;naval_base;3199.00;9.50;1155.00;-0.79;3689
3;naval_base;3198.00;9.50;1156.00;0.32;3689
3;naval_base;3207.00;9.50;1152.00;0.32;3691
3;naval_base;3203.00;9.50;1148.00;-0.32;3689
3;bunker;3203.00;9.65;1157.00;4.27;0
3;bunker;3199.00;9.70;1166.00;4.37;0
3;bunker;3198.00;9.70;1160.00;2.21;0
3;bunker;3203.00;9.62;1156.00;0.05;0
3;bunker;3200.00;9.70;1163.00;1.26;0
3;bunker;3205.00;9.70;1156.00;4.27;0
3;bunker;3197.00;9.70;1163.00;0.65;0
3;bunker;3204.00;9.57;1151.00;3.32;0
3;coastal_bunker;3204.00;9.53;1149.00;0.79;0
3;coastal_bunker;3199.00;9.50;1155.00;-0.79;0
3;coastal_bunker;3198.00;9.50;1156.00;0.32;0
3;coastal_bunker;3208.00;9.53;1153.00;0.32;0
3;dockyard;3208.00;9.53;1153.00;0.32;0
3;anti_air_building;3203.00;9.62;1156.00;5.99;0
3;anti_air_building;3204.00;9.70;1160.00;3.83;0
3;anti_air_building;3201.00;9.70;1165.00;0.21;0
3;synthetic_refinery;3197.00;9.73;1165.00;3.23;0
3;fuel_silo;3199.00;9.73;1158.00;4.44;0
3;radar_station;3202.00;9.70;1159.00;1.11;0
3;rocket_site;3205.00;9.70;1159.00;4.94;0
3;nuclear_reactor;3205.00;9.70;1153.00;0.21;0
4;arms_factory;3192.00;9.80;1172.00;0.58;0
4;arms_factory;3196.00;9.70;1173.00;2.14;0
4;arms_factory;3185.00;9.85;1170.00;6.26;0
4;arms_factory;3198.00;9.70;1170.00;1.19;0
4;arms_factory;3197.00;9.73;1173.00;5.31;0
4;arms_factory;3186.00;9.82;1170.00;0.58;0
4;industrial_complex;3198.00;9.70;1171.00;3.25;0
4;industrial_complex;3187.00;9.80;1172.00;1.09;0
4;industrial_complex;3187.00;9.80;1170.00;3.76;0
4;industrial_complex;3184.00;9.88;1169.00;5.32;0
4;industrial_complex;3188.00;9.80;1172.00;1.70;0
4;industrial_complex;3185.00;9.90;1171.00;5.82;0
4;air_base;3185.00;9.82;1169.00;5.93;0
4;naval_base;3205.00;9.50;1176.00;-4.04;3692
4;bunker;3196.00;9.70;1171.00;0.14;0
4;bunker;3186.00;9.85;1172.00;4.27;0
4;bunker;3190.00;9.80;1170.00;4.37;0
4;bunker;3191.00;9.80;1173.00;2.21;0
4;bunker;3204.00;9.50;1175.00;0.05;0
4;coastal_bunker;3205.00;9.50;1176.00;-4.04;0
4;dockyard;3205.00;9.50;1176.00;-4.04;0
4;anti_air_building;3184.00;9.90;1170.00;0.65;0
4;anti_air_building;3186.00;9.80;1168.00;3.32;0
4;anti_air_building;3193.00;9.80;1172.00;5.98;0
4;synthetic_refinery;3196.00;9.70;1170.00;2.72;0
4;fuel_silo;3187.00;9.80;1168.00;3.93;0
4;radar_station;3193.00;9.80;1172.00;1.56;0
4;rocket_site;3197.00;9.73;1170.00;3.32;0
4;nuclear_reactor;3187.00;9.80;1168.00;5.99;0
5;arms_factory;3199.00;9.70;1180.00;6.26;0
5;arms_factory;3198.00;9.73;1181.00;1.19;0
5;arms_factory;3199.00;9.70;1183.00;5.31;0
5;arms_factory;3201.00;9.73;1185.00;0.58;0
5;arms_factory;3204.00;9.50;1182.00;3.25;0
5;arms_factory;3204.00;9.50;1182.00;1.09;0
5;industrial_complex;3200.00;9.68;1178.00;3.76;0
5;industrial_complex;3200.00;9.68;1178.00;5.32;0
5;industrial_complex;3202.00;9.50;1179.00;1.70;0
5;industrial_complex;3199.00;9.70;1182.00;5.82;0
5;industrial_complex;3199.00;9.70;1182.00;5.93;0
5;industrial_complex;3200.00;9.70;1184.00;3.76;0
5;air_base;3201.00;9.70;1182.00;0.14;0
5;naval_base;3204.00;9.50;1178.00;1.57;3692
5;naval_base;3205.00;9.50;1180.00;0.59;3692
5;bunker;3198.00;9.73;1179.00;2.21;0
5;bunker;3200.00;9.70;1181.00;0.05;0
5;bunker;3203.00;9.70;1185.00;1.26;0
5;coastal_bunker;3204.00;9.50;1178.00;1.57;0
5;coastal_bunker;3206.00;9.50;1180.00;0.59;0
5;dockyard;3204.00;9.50;1177.00;1.57;0
5;anti_air_building;3202.00;9.73;1185.00;5.98;0
5;anti_air_building;3202.00;9.73;1185.00;2.72;0
5;anti_air_building;3201.00;9.60;1178.00;3.93;0
5;synthetic_refinery;3201.00;9.68;1181.00;1.77;0
5;fuel_silo;3201.00;9.68;1181.00;3.32;0
5;radar_station;3202.00;9.68;1183.00;5.98;0
5;rocket_site;3199.00;9.70;1185.00;3.83;0
5;nuclear_reactor;3201.00;9.70;1182.00;0.21;0
6;arms_factory;3197.00;9.70;1149.00;5.31;0
6;arms_factory;3197.00;9.70;1149.00;0.58;0
6;arms_factory;3197.00;9.70;1149.00;3.25;0
6;arms_factory;3197.00;9.70;1149.00;1.09;0
6;arms_factory;3197.00;9.70;1149.00;3.76;0
6;arms_factory;3197.00;9.70;1149.00;5.32;0
6;industrial_complex;3197.00;9.70;1149.00;1.70;0
6;industrial_complex;3197.00;9.70;1149.00;5.82;0
6;industrial_complex;3197.00;9.70;1149.00;5.93;0
6;industrial_complex;3197.00;9.70;1149.00;3.76;0
6;industrial_complex;3197.00;9.70;1149.00;0.14;0
6;industrial_complex;3197.00;9.70;1149.00;4.27;0
6;air_base;3197.00;9.70;1149.00;4.37;0
6;naval_base;3196.00;9.50;1148.00;-1.57;3689
6;bunker;3197.00;9.70;1149.00;0.05;0
6;coastal_bunker;3197.00;9.70;1150.00;-1.57;0
6;dockyard;3198.00;9.70;1151.00;-1.57;0
6;anti_air_building;3197.00;9.70;1149.00;0.65;0
6;anti_air_building;3197.00;9.70;1149.00;3.32;0
6;anti_air_building;3197.00;9.70;1149.00;5.98;0
6;synthetic_refinery;3197.00;9.70;1149.00;2.72;0
6;fuel_silo;3197.00;9.70;1149.00;3.93;0
6;radar_station;3197.00;9.70;1150.00;1.56;0
6;rocket_site;3197.00;9.70;1149.00;3.32;0
6;nuclear_reactor;3197.00;9.70;1149.00;5.99;0
7;arms_factory;3188.00;9.80;1164.00;3.25;0
7;arms_factory;3190.00;9.70;1160.00;1.09;0
7;arms_factory;3182.00;9.73;1159.00;3.76;0
7;arms_factory;3193.00;9.70;1162.00;5.32;0
7;arms_factory;3189.00;9.80;1165.00;1.70;0
7;arms_factory;3184.00;9.80;1164.00;5.82;0
7;industrial_complex;3186.00;9.75;1160.00;5.93;0
7;industrial_complex;3189.00;9.70;1161.00;3.76;0
7;industrial_complex;3190.00;9.73;1162.00;0.14;0
7;industrial_complex;3190.00;9.75;1164.00;4.27;0
7;industrial_complex;3192.00;9.73;1159.00;4.37;0
7;industrial_complex;3189.00;9.68;1159.00;2.21;0
7;air_base;3186.00;9.75;1161.00;0.05;0
7;bunker;3184.00;9.68;1158.00;1.26;0
7;bunker;3190.00;9.70;1161.00;4.27;0
7;bunker;3193.00;9.70;1163.00;0.65;0
7;bunker;3184.00;9.80;1163.00;3.32;0
7;bunker;3191.00;9.70;1160.00;5.98;0
7;anti_air_building;3192.00;9.70;1161.00;2.72;0
7;anti_air_building;3183.00;9.80;1160.00;3.93;0
7;anti_air_building;3192.00;9.68;1164.00;1.77;0
7;synthetic_refinery;3186.00;9.80;1163.00;3.32;0
7;fuel_silo;3187.00;9.80;1164.00;5.99;0
7;radar_station;3188.00;9.78;1162.00;2.28;0
7;rocket_site;3182.00;9.73;1159.00;0.21;0
7;nuclear_reactor;3186.00;9.70;1158.00;3.23;0
8;arms_factory;3139.00;11.05;1191.00;3.76;0
8;arms_factory;3148.00;10.93;1178.00;5.32;0
8;arms_factory;3151.00;10.82;1184.00;1.70;0
8;arms_factory;3137.00;10.88;1173.00;5.82;0
8;arms_factory;3149.00;10.68;1171.00;5.93;0
8;arms_factory;3144.00;11.23;1185.00;3.76;0
8;industrial_complex;3158.00;10.45;1189.00;0.14;0
8;industrial_complex;3141.00;11.07;1182.00;4.27;0
8;industrial_complex;3150.00;11.00;1180.00;4.37;0
8;industrial_complex;3146.00;10.85;1169.00;2.21;0
8;industrial_complex;3153.00;10.60;1176.00;0.05;0
8;industrial_complex;3154.00;10.62;1185.00;1.26;0
8;air_base;3133.00;10.80;1175.00;4.27;0
8;bunker;3157.00;10.43;1191.00;0.65;0
8;bunker;3134.00;10.73;1169.00;3.32;0
8;bunker;3141.00;11.05;1181.00;5.98;0
8;bunker;3146.00;10.93;1175.00;2.72;0
8;bunker;3156.00;10.60;1181.00;3.93;0
8;bunker;3149.00;11.07;1189.00;1.77;0
8;bunker;3145.00;10.90;1169.00;3.32;0
8;bunker;3149.00;10.68;1170.00;5.99;0
8;bunker;3137.00;11.00;1186.00;3.83;0
8;anti_air_building;3151.00;10.57;1170.00;0.21;0
8;anti_air_building;3139.00;11.05;1185.00;3.23;0
8;anti_air_building;3152.00;10.88;1189.00;4.44;0
8;synthetic_refinery;3136.00;10.93;1182.00;2.27;0
8;fuel_silo;3144.00;11.00;1176.00;4.94;0
8;radar_station;3146.00;11.10;1181.00;0.34;0
8;rocket_site;3148.00;10.88;1176.00;2.88;0
8;nuclear_reactor;3149.00;11.03;1185.00;0.72;0
9;arms_factory;3176.00;10.03;1176.00;1.70;0
9;arms_factory;3166.00;9.85;1177.00;5.82;0
9;arms_factory;3166.00;10.07;1191.00;5.93;0
9;arms_factory;3162.00;10.35;1175.00;3.76;0
9;arms_factory;3168.00;9.50;1178.00;0.14;0
9;arms_factory;3181.00;10.10;1184.00;4.27;0
9;industrial_complex;3180.00;9.90;1174.00;4.37;0
9;industrial_complex;3181.00;10.15;1190.00;2.21;0
9;industrial_complex;3173.00;10.00;1175.00;0.05;0
9;industrial_complex;3179.00;9.95;1175.00;1.26;0
9;industrial_complex;3159.00;10.28;1172.00;4.27;0
9;industrial_complex;3168.00;10.05;1176.00;0.65;0
9;air_base;3163.00;10.03;1191.00;3.32;0
9;bunker;3163.00;10.23;1182.00;5.98;0
9;bunker;3174.00;10.12;1185.00;2.72;0
9;bunker;3170.00;9.55;1182.00;3.93;0
9;bunker;3181.00;10.05;1186.00;1.77;0
9;bunker;3176.00;10.20;1191.00;3.32;0
9;bunker;3159.00;10.48;1181.00;5.99;0
9;bunker;3176.00;9.93;1172.00;3.83;0
9;bunker;3160.00;10.32;1173.00;0.21;0
9;bunker;3173.00;9.98;1176.00;3.23;0
9;bunker;3169.00;9.95;1172.00;4.44;0
9;bunker;3169.00;10.07;1190.00;2.27;0
9;bunker;3161.00;10.38;1171.00;4.94;0
9;bunker;3179.00;9.90;1173.00;0.21;0
9;anti_air_building;3176.00;10.12;1180.00;2.88;0
9;anti_air_building;3175.00;10.10;1190.00;0.72;0
9;anti_air_building;3163.00;10.23;1185.00;1.93;0
9;synthetic_refinery;3175.00;10.12;1181.00;4.94;0
9;fuel_silo;3162.00;10.23;1170.00;2.78;0
9;radar_station;3171.00;9.80;1181.00;3.23;0
9;rocket_site;3163.00;10.25;1179.00;1.83;0
9;nuclear_reactor;3176.00;10.03;1179.00;3.39;0
10;arms_factory;3182.00;9.70;1150.00;5.93;0
10;arms_factory;3187.00;9.70;1147.00;3.76;0
10;arms_factory;3185.00;9.70;1148.00;0.14;0
10;arms_factory;3184.00;9.73;1150.00;4.27;0
10;arms_factory;3189.00;9.62;1147.00;4.37;0
10;arms_factory;3186.00;9.70;1148.00;2.21;0
10;industrial_complex;3187.00;9.65;1145.00;0.05;0
10;industrial_complex;3183.00;9.65;1144.00;1.26;0
10;industrial_complex;3183.00;9.70;1149.00;4.27;0
10;industrial_complex;3187.00;9.65;1146.00;0.65;0
10;industrial_complex;3185.00;9.55;1144.00;3.32;0
10;industrial_complex;3185.00;9.70;1149.00;5.98;0
10;air_base;3188.00;9.70;1150.00;2.72;0
10;naval_base;3190.00;9.65;1147.00;-1.57;3689
10;naval_base;3180.00;9.50;1142.00;-0.54;3707
10;naval_base;3190.00;9.70;1152.00;-4.25;3689
10;bunker;3184.00;9.57;1145.00;5.99;0
10;bunker;3188.00;9.60;1146.00;3.83;0
10;bunker;3188.00;9.70;1148.00;0.21;0
10;coastal_bunker;3191.00;9.65;1149.00;-4.25;0
10;coastal_bunker;3190.00;9.65;1147.00;-1.57;0
10;coastal_bunker;3184.00;9.57;1143.00;0.20;0
10;dockyard;3183.00;9.68;1143.00;0.20;0
10;anti_air_building;3187.00;9.70;1150.00;0.21;0
10;anti_air_building;3182.00;9.68;1145.00;2.88;0
10;anti_air_building;3184.00;9.70;1149.00;0.72;0
10;synthetic_refinery;3189.00;9.70;1150.00;1.93;0
10;fuel_silo;3182.00;9.70;1148.00;4.94;0
10;radar_station;3185.00;9.70;1148.00;0.65;0
10;rocket_site;3186.00;9.68;1146.00;3.99;0
10;nuclear_reactor;3184.00;9.70;1148.00;1.83;0
11;arms_factory;2927.00;9.70;609.00;0.14;0
11;arms_factory;2929.00;9.50;614.00;4.27;0
11;arms_factory;2931.00;9.60;617.00;4.37;0
11;arms_factory;2931.00;9.70;622.00;2.21;0
11;arms_factory;2931.00;9.68;626.00;0.05;0
11;arms_factory;2931.00;9.50;614.00;1.26;0
11;industrial_complex;2927.00;9.62;607.00;4.27;0
11;industrial_complex;2927.00;9.70;613.00;0.65;0
11;industrial_complex;2933.00;9.65;626.00;3.32;0
11;industrial_complex;2931.00;9.70;621.00;5.98;0
11;industrial_complex;2926.00;9.70;608.00;2.72;0
11;industrial_complex;2929.00;9.50;613.00;3.93;0
11;air_base;2928.00;9.50;605.00;1.77;0
11;naval_base;2935.00;9.50;621.00;1.33;2040
11;naval_base;2929.00;9.50;605.00;1.11;2040
11;bunker;2933.00;9.68;632.00;3.83;0
11;bunker;2932.00;9.50;617.00;0.21;0
11;coastal_bunker;2934.00;9.50;617.00;1.11;0
11;coastal_bunker;2935.00;9.50;626.00;1.33;0
11;dockyard;2933.00;9.50;615.00;1.11;0
11;anti_air_building;2926.00;9.70;607.00;4.94;0
11;anti_air_building;2933.00;9.68;630.00;0.21;0
11;anti_air_building;2927.00;9.50;604.00;2.88;0
11;synthetic_refinery;2930.00;9.70;621.00;0.72;0
11;fuel_silo;2932.00;9.50;616.00;1.93;0
11;radar_station;2931.00;9.65;618.00;3.99;0
11;rocket_site;2927.00;9.50;605.00;2.78;0
11;nuclear_reactor;2927.00;9.73;614.00;3.99;0
12;arms_factory;2900.00;9.70;633.00;4.37;0
12;arms_factory;2913.00;9.68;648.00;2.21;0
12;arms_factory;2926.00;9.70;621.00;0.05;0
12;arms_factory;2922.00;9.73;617.00;1.26;0
12;arms_factory;2917.00;9.60;638.00;4.27;0
12;arms_factory;2936.00;9.50;642.00;0.65;0
12;industrial_complex;2935.00;9.65;637.00;3.32;0
12;industrial_complex;2923.00;9.70;627.00;5.98;0
12;industrial_complex;2922.00;9.70;623.00;2.72;0
12;industrial_complex;2895.00;9.55;622.00;3.93;0
12;industrial_complex;2927.00;9.70;649.00;1.77;0
12;industrial_complex;2934.00;9.70;644.00;3.32;0
12;air_base;2898.00;9.70;646.00;5.99;0
12;naval_base;2885.00;9.50;641.00;-1.41;654
12;naval_base;2898.00;9.50;618.00;-1.03;654
12;naval_base;2885.00;9.50;629.00;-0.98;654
12;naval_base;2937.00;9.50;638.00;1.57;1995
12;bunker;2888.00;9.70;636.00;2.27;0
12;bunker;2922.00;9.70;631.00;4.94;0
12;bunker;2905.00;9.57;653.00;0.21;0
12;bunker;2909.00;9.70;624.00;2.88;0
12;bunker;2902.00;9.70;628.00;0.72;0
12;bunker;2904.00;9.70;637.00;1.93;0
12;bunker;2917.00;9.70;622.00;4.94;0
12;bunker;2935.00;9.65;649.00;2.78;0
12;coastal_bunker;2898.00;9.50;617.00;-1.03;0
12;coastal_bunker;2885.00;9.50;627.00;-0.98;0
12;coastal_bunker;2885.00;9.50;631.00;-1.41;0
12;coastal_bunker;2937.00;9.50;645.00;1.57;0
12;dockyard;2937.00;9.50;648.00;1.57;0
12;anti_air_building;2918.00;9.70;653.00;5.45;0
12;anti_air_building;2927.00;9.70;629.00;0.38;0
12;anti_air_building;2918.00;9.70;646.00;4.51;0
12;synthetic_refinery;2911.00;9.70;642.00;0.89;0
12;fuel_silo;2931.00;9.68;651.00;3.90;0
12;radar_station;2910.00;9.73;636.00;4.94;0
12;rocket_site;2916.00;9.68;633.00;2.95;0
12;nuclear_reactor;2894.00;9.70;632.00;0.79;0
13;arms_factory;2781.00;10.23;758.00;0.05;0
13;arms_factory;2783.00;10.20;760.00;1.26;0
13;arms_factory;2786.00;10.28;767.00;4.27;0
13;arms_factory;2724.00;10.32;785.00;0.65;0
13;arms_factory;2785.00;10.30;769.00;3.32;0
13;arms_factory;2778.00;10.32;777.00;5.98;0
13;industrial_complex;2780.00;10.25;779.00;2.72;0
13;industrial_complex;2730.00;10.15;774.00;3.93;0
13;industrial_complex;2758.00;10.30;779.00;1.77;0
13;industrial_complex;2759.00;10.35;782.00;3.32;0
13;industrial_complex;2779.00;9.82;757.00;5.99;0
13;industrial_complex;2770.00;10.23;782.00;3.83;0
13;air_base;2790.00;10.32;766.00;0.21;0
13;naval_base;2769.00;9.50;759.00;-0.32;6430
13;naval_base;2775.00;9.50;754.00;-1.57;6430
13;naval_base;2753.00;9.50;770.00;-0.36;6430
13;naval_base;2734.00;9.50;767.00;-0.46;6430
13;naval_base;2733.00;9.50;770.00;-0.24;6430
13;bunker;2752.00;10.30;778.00;2.88;0
13;bunker;2785.00;10.25;776.00;0.72;0
13;bunker;2790.00;10.32;765.00;1.93;0
13;bunker;2735.00;10.18;775.00;4.94;0
13;bunker;2735.00;10.30;784.00;2.78;0
13;bunker;2769.00;10.28;783.00;3.99;0
13;bunker;2769.00;9.65;764.00;1.83;0
13;bunker;2743.00;10.30;781.00;3.39;0
13;bunker;2733.00;10.00;773.00;6.06;0
13;coastal_bunker;2750.00;9.50;770.00;-0.36;0
13;coastal_bunker;2732.00;9.50;766.00;-0.46;0
13;coastal_bunker;2783.00;9.50;747.00;-0.20;0
13;coastal_bunker;2725.00;9.53;768.00;-0.24;0
13;coastal_bunker;2758.00;9.50;763.00;-0.32;0
13;dockyard;2746.00;9.55;770.00;-0.46;0
13;anti_air_building;2724.00;10.28;782.00;0.28;0
13;anti_air_building;2768.00;10.25;770.00;2.95;0
13;anti_air_building;2778.00;10.32;774.00;0.79;0
13;synthetic_refinery;2745.00;10.18;774.00;0.89;0
13;fuel_silo;2790.00;10.30;785.00;5.01;0
13;radar_station;2755.00;9.50;765.00;5.25;0
13;rocket_site;2787.00;10.10;748.00;4.06;0
13;nuclear_reactor;2772.00;10.35;777.00;5.62;0
14;arms_factory;2839.00;9.50;739.00;4.27;0
14;arms_factory;2858.00;10.30;770.00;0.65;0
14;arms_factory;2851.00;10.28;757.00;3.32;0
14;arms_factory;2827.00;10.18;759.00;5.98;0
14;arms_factory;2839.00;10.25;764.00;2.72;0
14;arms_factory;2809.00;10.32;765.00;3.93;0
14;industrial_complex;2840.00;10.30;770.00;1.77;0
14;industrial_complex;2867.00;9.73;771.00;3.32;0
14;industrial_complex;2823.00;10.12;762.00;5.99;0
14;industrial_complex;2831.00;10.30;761.00;3.83;0
14;industrial_complex;2860.00;10.30;751.00;0.21;0
14;industrial_complex;2815.00;10.32;767.00;3.23;0
14;air_base;2849.00;10.30;771.00;4.44;0
14;naval_base;2849.00;9.50;728.00;-0.50;2830
14;naval_base;2838.00;9.50;743.00;-0.90;2830
14;naval_base;2806.00;9.50;751.00;0.62;2830
14;naval_base;2808.00;9.60;755.00;0.54;2830
14;naval_base;2821.00;9.50;757.00;-0.38;2830
14;naval_base;2828.00;9.50;752.00;-0.88;2830
14;bunker;2809.00;10.18;761.00;4.94;0
14;bunker;2798.00;10.12;752.00;2.78;0
14;bunker;2861.00;10.30;756.00;3.99;0
14;bunker;2857.00;10.30;763.00;1.83;0
14;bunker;2848.00;10.25;744.00;3.39;0
14;bunker;2829.00;10.25;763.00;6.06;0
14;bunker;2844.00;10.20;747.00;2.44;0
14;bunker;2811.00;10.30;771.00;5.45;0
14;bunker;2834.00;10.30;763.00;0.38;0
14;bunker;2852.00;10.28;740.00;4.51;0
14;bunker;2845.00;10.28;755.00;0.89;0
14;bunker;2809.00;10.30;769.00;3.90;0
14;coastal_bunker;2795.00;9.50;748.00;0.62;0
14;coastal_bunker;2840.00;9.50;737.00;-0.90;0
14;coastal_bunker;2834.00;9.50;746.00;-0.88;0
14;coastal_bunker;2849.00;9.50;728.00;-0.50;0
14;coastal_bunker;2808.00;9.60;755.00;0.54;0
14;coastal_bunker;2819.00;9.50;757.00;-0.38;0
14;dockyard;2821.00;9.50;757.00;-0.38;0
14;anti_air_building;2851.00;10.20;737.00;5.62;0
14;anti_air_building;2792.00;10.23;755.00;3.46;0
14;anti_air_building;2815.00;10.28;765.00;4.67;0
14;synthetic_refinery;2800.00;10.30;768.00;1.40;0
14;fuel_silo;2838.00;10.25;763.00;5.52;0
14;radar_station;2832.00;9.50;752.00;1.07;0
14;rocket_site;2844.00;10.12;740.00;4.57;0
14;nuclear_reactor;2855.00;10.30;771.00;6.13;0
15;arms_factory;2887.00;9.70;765.00;3.32;0
15;arms_factory;2889.00;9.70;752.00;5.98;0
15;arms_factory;2875.00;9.73;754.00;2.72;0
15;arms_factory;2877.00;9.70;763.00;3.93;0
15;arms_factory;2875.00;9.70;759.00;1.77;0
15;arms_factory;2879.00;9.70;775.00;3.32;0
15;industrial_complex;2886.00;9.70;750.00;5.99;0
15;industrial_complex;2900.00;9.70;741.00;3.83;0
15;industrial_complex;2884.00;9.70;763.00;0.21;0
15;industrial_complex;2880.00;9.70;757.00;3.23;0
15;industrial_complex;2883.00;9.70;752.00;4.44;0
15;industrial_complex;2890.00;9.70;769.00;2.27;0
15;air_base;2895.00;9.73;740.00;4.94;0
15;naval_base;2901.00;9.65;744.00;-3.82;1852
15;naval_base;2899.00;9.50;756.00;-4.33;1852
15;naval_base;2895.00;9.50;771.00;1.46;1852
15;naval_base;2895.00;9.62;769.00;-4.51;1852
15;bunker;2893.00;9.68;759.00;4.94;0
15;bunker;2886.00;9.70;762.00;2.78;0
15;bunker;2884.00;9.70;770.00;3.99;0
15;bunker;2893.00;9.70;740.00;1.83;0
15;bunker;2879.00;9.70;758.00;3.39;0
15;bunker;2886.00;9.70;774.00;6.06;0
15;bunker;2892.00;9.70;754.00;2.44;0
15;coastal_bunker;2895.00;9.50;774.00;1.46;0
15;coastal_bunker;2899.00;9.50;755.00;-4.33;0
15;coastal_bunker;2902.00;9.50;743.00;-3.82;0
15;coastal_bunker;2897.00;9.50;766.00;-4.51;0
15;dockyard;2895.00;9.50;771.00;1.46;0
15;anti_air_building;2899.00;9.65;748.00;0.28;0
15;anti_air_building;2880.00;9.70;759.00;2.95;0
