119;93;102;16;land;false;plains;2
120;93;162;26;land;false;plains;2
121;135;150;24;land;false;jungle;2
122;60;6;236;land;false;ocean;2
123;17;40;236;land;false;ocean;2
124;67;30;232;land;false;ocean;2
125;135;162;84;land;false;desert;2
126;16;40;232;land;false;ocean;2
127;23;32;232;land;false;ocean;2
128;15;40;248;land;false;ocean;2
129;9;96;15;land;false;mountain;2
130;135;27;39;land;false;desert;2
131;49;159;188;land;false;jungle;2
132;3;29;236;land;false;ocean;2
133;135;105;144;land;false;plains;2
134;64;30;240;land;false;ocean;2
135;67;38;240;land;false;ocean;2
136;99;40;244;land;false;ocean;2
137;98;40;240;land;false;ocean;2
138;49;174;63;land;false;jungle;2
139;51;39;133;land;false;plains;2
140;97;30;232;land;false;ocean;2
141;177;186;222;land;false;plains;2
142;177;75;47;land;false;forest;2
143;32;30;232;land;false;ocean;2
144;31;30;248;land;false;ocean;2
145;91;147;186;land;false;plains;2
146;135;45;134;land;false;jungle;2
147;62;35;244;land;false;ocean;2
148;105;38;232;land;false;ocean;2
149;18;40;240;land;false;ocean;2
150;91;162;61;land;false;jungle;2
151;60;35;236;land;false;ocean;2
152;57;6;244;land;false;ocean;2
153;89;183;6;land;false;plains;2
154;54;37;248;land;false;ocean;2
155;13;4;240;land;false;ocean;2
156;9;36;5;land;false;plains;2
157;93;42;6;land;false;desert;2
158;46;4;232;land;false;ocean;2
159;135;138;214;land;false;hills;2
160;11;4;232;land;false;ocean;2
161;76;40;232;land;false;ocean;2
162;177;93;142;land;false;plains;2
163;77;30;232;land;false;ocean;2
164;100;38;232;land;false;ocean;2
165;70;38;232;land;false;ocean;2
166;69;38;248;land;false;ocean;2
167;98;197;149;land;false;plains;2
168;135;198;224;land;false;mountain;2
169;103;38;244;land;false;ocean;2
170;51;192;223;land;false;forest;2
171;25;32;240;land;false;ocean;2
172;135;57;194;land;false;desert;2
173;47;180;133;land;false;plains;2
174;16;175;68;land;false;jungle;2
175;135;120;169;land;false;desert;2
176;64;35;232;land;false;ocean;2
177;52;37;240;land;false;ocean;2
178;54;8;240;land;false;ocean;2
179;93;195;96;land;false;desert;2
180;43;32;232;land;false;ocean;2
181;89;27;201;land;false;desert;2
182;75;40;248;land;false;ocean;2
183;50;30;244;land;false;ocean;2
184;9;39;70;land;false;forest;2
185;69;30;240;land;false;ocean;2
186;51;111;203;land;false;desert;2
187;10;4;248;land;false;ocean;2
188;43;78;173;land;false;plains;2
189;66;35;240;land;false;ocean;2
190;67;35;244;land;false;ocean;2
191;73;40;240;land;false;ocean;2
192;93;135;86;land;false;mountain;2
193;51;102;208;land;false;desert;2
194;89;93;91;land;false;plains;2
195;47;4;236;land;false;ocean;2
196;19;40;244;land;false;ocean;2
197;98;30;236;land;false;ocean;2
198;72;40;236;land;false;ocean;2
199;72;4;236;land;false;ocean;2
200;68;35;248;land;false;ocean;2
201;49;69;173;land;false;plains;2
202;38;32;232;land;false;ocean;2
203;24;32;236;land;false;ocean;2
204;12;4;236;land;false;ocean;2
205;82;38;240;land;false;ocean;2
206;33;30;236;land;false;ocean;2
207;68;38;244;land;false;ocean;2
208;53;37;244;land;false;ocean;2
209;9;84;205;land;false;jungle;2
210;9;189;95;land;false;forest;2
211;63;35;248;land;false;ocean;2
212;46;30;248;land;false;ocean;2
213;74;32;152;land;false;plains;2
214;177;36;197;land;false;plains;2
215;255;3;160;land;false;plains;2
216;1;2;244;land;false;ocean;2
217;21;40;232;land;false;ocean;2
218;51;30;248;land;false;ocean;2
219;65;35;236;land;false;ocean;2
220;71;4;232;land;false;ocean;2
221;37;32;248;land;false;ocean;2
222;96;38;236;land;false;ocean;2
223;39;4;244;land;false;ocean;2
224;91;38;236;land;false;ocean;2
225;63;30;236;land;false;ocean;2
226;59;6;232;land;false;ocean;2
227;38;30;236;land;false;ocean;2
228;168;90;57;land;false;plains;2
229;48;37;244;land;false;ocean;2
230;0;150;25;land;false;plains;2
231;92;38;240;land;false;ocean;2
232;9;177;185;land;false;jungle;2
233;71;38;236;land;false;ocean;2
234;33;8;236;land;false;ocean;2
235;23;208;190;land;false;plains;2
236;42;4;236;land;false;ocean;2
237;57;30;232;land;false;ocean;2
238;90;38;232;land;false;ocean;2
239;68;2;232;land;false;ocean;2
240;135;3;64;land;false;hills;2
241;65;4;248;land;false;ocean;2
242;48;4;240;land;false;ocean;2
243;66;4;232;land;false;ocean;2
244;20;40;248;land;false;ocean;2
245;93;54;66;land;false;desert;2
246;1;180;40;land;false;plains;2
247;70;35;236;land;false;ocean;2
248;73;35;248;land;false;ocean;2
249;169;162;37;land;false;plains;2
250;72;30;232;land;false;ocean;2
251;73;38;244;land;false;ocean;2
252;177;174;57;land;false;mountain;2
253;9;12;180;land;false;desert;2
254;93;117;41;land;false;desert;2
255;121;36;240;land;false;ocean;2
256;51;37;236;land;false;ocean;2
257;5;36;225;land;false;desert;2
258;210;188;132;land;false;plains;2
259;4;29;240;land;false;ocean;2
260;9;54;95;land;false;desert;2
261;5;90;205;land;false;desert;2
262;34;30;240;land;false;ocean;2
263;69;35;232;land;false;ocean;2
264;177;129;177;land;false;hills;2
265;69;4;244;land;false;ocean;2
266;120;36;236;land;false;ocean;2
267;93;38;244;land;false;ocean;2
268;74;40;244;land;false;ocean;2
269;255;1;40;land;false;plains;2
270;58;30;236;land;false;ocean;2
271;49;2;236;land;false;ocean;2
272;11;29;248;land;false;ocean;2
273;49;4;244;land;false;ocean;2
274;93;192;181;land;false;desert;2
275;68;4;240;land;false;ocean;2
276;51;24;153;land;false;desert;2
277;135;171;184;land;false;plains;2
278;9;132;50;land;false;jungle;2
279;122;36;244;land;false;ocean;2
280;49;37;248;land;false;ocean;2
281;93;93;171;land;false;plains;2
282;53;8;236;land;false;ocean;2
283;70;30;244;land;false;ocean;2
284;88;38;244;land;false;ocean;2
285;52;30;232;land;false;ocean;2
286;72;38;240;land;false;ocean;2
287;0;177;170;land;false;plains;2
288;255;252;0;land;false;plains;2
289;93;168;206;land;false;desert;2
290;51;6;240;land;false;ocean;2
291;56;30;248;land;false;ocean;2
292;255;61;129;land;false;desert;2
293;135;171;79;land;false;desert;2
294;177;54;37;land;false;plains;2
295;135;126;49;land;false;mountain;2
296;36;32;244;land;false;ocean;2
297;74;35;232;land;false;ocean;2
298;50;37;232;land;false;ocean;2
299;61;30;248;land;false;ocean;2
300;64;4;244;land;false;ocean;2
301;94;38;248;land;false;ocean;2
302;74;38;248;land;false;ocean;2
303;75;38;232;land;false;ocean;2
304;76;38;236;land;false;ocean;2
305;41;4;232;land;false;ocean;2
306;35;30;244;land;false;ocean;2
307;51;147;138;land;false;desert;2
308;47;37;240;land;false;ocean;2
309;89;105;51;land;false;plains;2
310;55;30;244;land;false;ocean;2
311;255;43;40;land;false;plains;2
312;34;8;240;land;false;ocean;2
313;37;30;232;land;false;ocean;2
314;71;35;240;land;false;ocean;2
315;75;4;248;land;false;ocean;2
316;74;4;244;land;false;ocean;2
317;72;35;244;land;false;ocean;2
318;177;9;157;land;false;plains;2
319;76;30;248;land;false;ocean;2
320;60;30;244;land;false;ocean;2
321;10;29;244;land;false;ocean;2
322;51;90;43;land;false;jungle;2
323;76;4;236;land;false;ocean;2
324;12;29;232;land;false;ocean;2
325;47;24;73;land;false;desert;2
326;9;12;30;land;false;mountain;2
327;127;171;179;land;false;plains;2
328;94;171;51;land;false;forest;2
329;9;180;150;land;false;jungle;2
330;177;165;212;land;false;hills;2
331;22;40;236;land;false;ocean;2
332;177;9;52;land;false;desert;2
333;119;36;232;land;false;ocean;2
334;95;38;232;land;false;ocean;2
335;89;192;1;land;false;mountain;2
336;135;6;179;land;false;desert;2
337;135;6;29;land;false;plains;2
338;36;30;248;land;false;ocean;2
339;53;30;236;land;false;ocean;2
340;52;8;232;land;false;ocean;2
341;81;38;236;land;false;ocean;2
342;49;9;163;land;false;plains;2
343;9;87;65;land;false;desert;2
344;75;35;236;land;false;ocean;2
345;45;4;248;land;false;ocean;2
346;76;35;240;land;false;ocean;2
347;51;15;53;land;false;desert;2
348;135;51;164;land;false;mountain;2
349;93;3;51;land;false;desert;2
350;59;30;240;land;false;ocean;2
351;5;29;244;land;false;ocean;2
352;123;2;244;land;false;ocean;2
353;93;141;166;land;false;desert;2
354;51;168;148;land;false;hills;2
355;9;120;140;land;false;jungle;2
356;71;40;232;land;false;ocean;2
357;135;174;149;land;false;jungle;2
358;77;38;240;land;false;ocean;2
359;89;38;248;land;false;ocean;2
360;177;177;22;land;false;marsh;2
361;71;30;248;land;false;ocean;2
362;47;102;178;land;false;mountain;2
363;51;90;193;land;false;desert;2
364;131;108;179;land;false;desert;2
365;93;126;36;land;false;mountain;2
366;89;138;21;land;false;desert;2
367;46;37;236;land;false;ocean;2
368;5;99;50;land;false;mountain;2
369;80;38;232;land;false;ocean;2
370;44;37;248;land;false;ocean;2
371;91;165;26;land;false;mountain;2
372;47;153;138;land;false;plains;2
373;55;6;236;land;false;ocean;2
374;175;3;162;land;false;desert;2
375;62;30;232;land;false;ocean;2
376;8;29;236;land;false;ocean;2
377;9;153;5;land;false;desert;2
378;13;36;248;land;false;ocean;2
379;135;114;139;land;false;plains;2
380;93;171;21;land;false;mountain;2
381;78;38;244;land;false;ocean;2
382;175;186;157;land;false;desert;2
383;21;32;244;land;false;ocean;2
384;0;0;100;land;false;plains;2
385;81;30;248;land;false;ocean;2
386;78;30;236;land;false;ocean;2
387;51;2;244;land;false;ocean;2
388;94;35;232;land;false;ocean;2
389;93;111;11;land;false;forest;2
390;51;15;158;land;false;jungle;2
391;51;63;3;land;false;jungle;2
392;7;6;35;land;false;plains;2
393;131;186;29;land;false;mountain;2
394;51;138;38;land;false;desert;2
395;88;35;248;land;false;ocean;2
396;7;189;30;land;false;plains;2
397;49;192;158;land;false;plains;2
398;106;30;248;land;false;ocean;2
399;177;117;12;land;false;jungle;2
400;80;4;248;land;false;ocean;2
401;91;195;31;land;false;plains;2
402;73;4;240;land;false;ocean;2
403;50;4;248;land;false;ocean;2
404;9;29;240;land;false;ocean;2
405;40;37;232;land;false;ocean;2
406;29;32;236;land;false;ocean;2
407;51;3;93;land;false;plains;2
408;70;4;248;land;false;ocean;2
409;51;33;148;land;false;desert;2
410;177;150;132;land;false;desert;2
411;39;30;240;land;false;ocean;2
412;93;159;6;land;false;desert;2
413;133;168;154;land;false;plains;2
414;124;36;232;land;false;ocean;2
415;56;6;240;land;false;ocean;2
416;9;153;210;land;false;forest;2
417;9;60;130;land;false;mountain;2
418;67;4;236;land;false;ocean;2
419;47;135;148;land;false;plains;2
420;73;30;236;land;false;ocean;2
421;177;57;2;land;false;mountain;2
422;173;36;167;land;false;plains;2
423;24;40;244;land;false;ocean;2
424;77;4;236;land;false;ocean;2
425;7;144;150;land;false;plains;2
426;122;2;240;land;false;ocean;2
427;78;35;248;land;false;ocean;2
428;135;9;94;land;false;jungle;2
429;49;147;23;land;false;mountain;2
430;5;210;225;land;false;mountain;2
431;87;35;244;land;false;ocean;2
432;131;51;134;land;false;desert;2
433;131;141;149;land;false;desert;2
434;69;40;244;land;false;ocean;2
435;5;150;215;land;false;mountain;2
436;93;36;21;land;false;desert;2
437;5;102;15;land;false;desert;2
438;49;6;232;land;false;ocean;2
439;173;99;142;land;false;desert;2
440;131;96;14;land;false;plains;2
441;47;153;88;land;false;mountain;2
442;79;35;232;land;false;ocean;2
443;70;40;248;land;false;ocean;2
444;93;6;221;land;false;plains;2
445;94;30;240;land;false;ocean;2
446;90;4;248;land;false;ocean;2
447;173;120;47;land;false;mountain;2
448;77;35;244;land;false;ocean;2
449;99;197;150;land;false;mountain;2
450;7;99;15;land;false;mountain;2
451;42;118;99;land;false;desert;2
452;47;78;203;land;false;plains;2
453;177;45;192;land;false;forest;2
454;91;120;146;land;false;desert;2
455;9;111;40;land;false;mountain;2
456;177;12;222;land;false;forest;2
457;173;147;87;land;false;mountain;2
458;51;66;218;land;false;desert;2
459;5;123;175;land;false;desert;2
460;9;63;90;land;false;desert;2
461;173;54;7;land;false;desert;2
462;42;37;240;land;false;ocean;2
463;55;4;248;land;false;ocean;2
464;105;30;244;land;false;ocean;2
465;89;48;6;land;false;urban;2
466;89;156;216;land;false;mountain;2
467;47;0;98;land;false;desert;2
468;54;30;240;land;false;ocean;2
469;51;156;133;land;false;desert;2
470;9;108;75;land;false;mountain;2
471;6;29;248;land;false;ocean;2
472;16;32;244;land;false;ocean;2
473;5;75;75;land;false;plains;2
474;131;159;89;land;false;desert;2
475;51;156;83;land;false;mountain;2
476;175;51;7;land;false;mountain;2
477;255;61;132;land;false;mountain;2
478;173;144;22;land;false;mountain;2
479;28;32;232;land;false;ocean;2
480;87;30;232;land;false;ocean;2
481;86;35;240;land;false;ocean;2
482;79;38;248;land;false;ocean;2
483;93;159;211;land;false;jungle;2
484;89;3;226;land;false;desert;2
485;95;30;244;land;false;ocean;2
486;89;96;206;land;false;mountain;2
487;131;9;64;land;false;desert;2
488;69;0;248;land;false;desert;2
489;39;37;248;land;false;ocean;2
490;89;81;76;land;false;hills;2
491;45;37;232;land;false;ocean;2
492;91;75;11;land;false;mountain;2
493;80;30;244;land;false;ocean;2
494;126;36;240;land;false;ocean;2
495;92;35;244;land;false;ocean;2
496;95;35;236;land;false;ocean;2
497;23;40;240;land;false;ocean;2
498;71;31;236;land;false;ocean;2
499;88;30;236;land;false;ocean;2
500;173;87;77;land;false;mountain;2
501;17;32;248;land;false;ocean;2
502;131;144;214;land;false;plains;2
503;54;6;232;land;false;ocean;2
504;49;27;3;land;false;plains;2
505;5;108;45;land;false;mountain;2
506;47;3;63;land;false;mountain;2
507;133;123;19;land;false;plains;2
508;47;21;158;land;false;mountain;2
509;48;2;236;land;false;ocean;2
510;232;11;230;land;false;desert;2
511;40;4;248;land;false;ocean;2
512;107;30;232;land;false;ocean;2
513;105;56;191;land;false;desert;2
514;177;183;52;land;false;mountain;2
515;79;4;244;land;false;ocean;2
516;89;6;191;land;false;mountain;2
517;79;30;240;land;false;ocean;2
518;131;27;159;land;false;desert;2
519;177;198;77;land;false;desert;2
520;173;30;32;land;false;hills;2
521;131;99;79;land;false;desert;2
522;47;93;78;land;false;hills;2
523;49;150;88;land;false;plains;2
524;133;48;134;land;false;plains;2
525;5;0;190;land;false;mountain;2
526;80;35;236;land;false;ocean;2
527;51;51;193;land;false;mountain;2
528;58;0;244;land;false;ocean;2
529;89;132;141;land;false;hills;2
530;125;36;236;land;false;ocean;2
531;25;40;248;land;false;ocean;2
532;132;45;9;land;false;mountain;2
533;5;198;60;land;false;plains;2
534;131;84;204;land;false;plains;2
535;51;123;13;land;false;jungle;2
536;86;30;248;land;false;ocean;2
537;54;4;244;land;false;ocean;2
538;67;2;248;land;false;ocean;2
539;131;117;174;land;false;hills;2
540;35;8;244;land;false;ocean;2
541;91;0;226;land;false;plains;2
542;5;141;15;land;false;desert;2
543;78;4;240;land;false;ocean;2
544;173;12;192;land;false;plains;2
545;91;35;240;land;false;ocean;2
546;173;210;62;land;false;hills;2
547;47;147;208;land;false;mountain;2
548;83;4;240;land;false;ocean;2
549;91;4;232;land;false;ocean;2
550;47;201;188;land;false;hills;2
551;89;204;61;land;false;hills;2
552;173;123;12;land;false;hills;2
553;173;138;142;land;false;desert;2
554;5;33;160;land;false;plains;2
555;133;186;94;land;false;plains;2
556;47;111;173;land;false;mountain;2
557;89;4;244;land;false;ocean;2
558;51;4;232;land;false;ocean;2
559;173;195;187;land;false;hills;2
560;90;35;236;land;false;ocean;2
561;7;57;200;land;false;plains;2
562;131;135;14;land;false;mountain;2
563;47;126;48;land;false;plains;2
564;135;180;179;land;false;forest;2
565;124;2;248;land;false;ocean;2
566;89;27;96;land;false;hills;2
567;82;35;244;land;false;ocean;2
568;89;24;31;land;false;hills;2
569;47;54;128;land;false;hills;2
570;131;192;59;land;false;plains;2
571;5;126;140;land;false;hills;2
572;41;37;236;land;false;ocean;2
573;63;4;240;land;false;ocean;2
574;116;14;244;land;false;ocean;2
575;83;35;248;land;false;ocean;2
576;85;35;236;land;false;ocean;2
577;9;186;180;land;false;mountain;2
578;88;4;240;land;false;ocean;2
579;7;29;232;land;false;ocean;2
580;255;61;252;land;false;mountain;2
581;91;153;216;land;false;plains;2
582;74;30;240;land;false;ocean;2
583;102;30;232;land;false;ocean;2
584;60;0;232;land;false;ocean;2
585;89;114;46;land;false;mountain;2
586;125;14;240;land;false;plains;2
587;177;108;167;land;false;mountain;2
588;9;48;65;land;false;mountain;2
589;75;30;244;land;false;ocean;2
590;173;15;157;land;false;mountain;2
591;89;147;16;land;false;plains;2
592;131;12;29;land;false;urban;2
593;89;57;1;land;false;hills;2
594;177;60;217;land;false;mountain;2
595;131;45;99;land;false;mountain;2
596;173;48;227;land;false;mountain;2
597;5;51;0;land;false;mountain;2
598;177;36;92;land;false;desert;2
599;93;12;151;land;false;mountain;2
600;59;0;248;land;false;ocean;2
601;47;144;143;land;false;hills;2
602;70;31;232;land;false;ocean;2
603;61;0;236;land;false;ocean;2
604;47;129;13;land;false;mountain;2
605;89;42;226;land;false;hills;2
606;93;35;248;land;false;ocean;2
607;96;35;240;land;false;ocean;2
608;97;197;149;land;false;jungle;2
609;115;14;240;land;false;ocean;2
610;5;18;30;land;false;plains;2
611;0;36;244;land;false;ocean;2
612;97;35;244;land;false;ocean;2
613;38;37;244;land;false;ocean;2
614;131;30;224;land;false;hills;2
615;89;150;81;land;false;mountain;2
616;5;39;40;land;false;hills;2
617;135;15;24;land;false;mountain;2
618;43;37;244;land;false;ocean;2
619;47;39;98;land;false;mountain;2
620;177;18;152;land;false;mountain;2
621;104;30;240;land;false;ocean;2
622;47;132;78;land;false;hills;2
623;89;165;211;land;false;hills;2
624;67;40;236;land;false;ocean;2
625;93;4;240;land;false;ocean;2
626;173;156;82;land;false;hills;2
627;84;4;244;land;false;ocean;2
628;1;36;248;land;false;ocean;2
629;5;144;80;land;false;urban;2
630;5;159;210;land;false;hills;2
631;131;168;84;land;false;plains;2
632;26;40;232;land;false;ocean;2
633;51;42;93;land;false;mountain;2
634;93;135;136;land;false;plains;2
635;132;129;144;land;false;plains;2
636;173;33;97;land;false;hills;2
637;131;153;209;land;false;mountain;2
638;89;60;66;land;false;hills;2
639;47;162;83;land;false;hills;2
640;117;14;248;land;false;ocean;2
641;173;66;67;land;false;urban;2
642;89;135;206;land;false;hills;2
643;135;138;9;land;false;mountain;2
644;131;48;64;land;false;urban;2
645;131;63;194;land;false;hills;2
646;5;39;190;land;false;plains;2
647;82;30;232;land;false;ocean;2
648;131;171;49;land;false;plains;2
649;2;36;232;land;false;ocean;2
650;90;15;196;land;false;plains;2
651;89;30;240;land;false;ocean;2
652;131;138;79;land;false;mountain;2
653;3;159;200;land;false;mountain;2
654;65;0;232;land;false;ocean;2
655;89;45;191;land;false;mountain;2
656;173;141;207;land;false;hills;2
657;63;0;244;land;false;ocean;2
658;68;0;244;land;false;ocean;2
659;8;169;83;land;false;desert;2
660;95;4;248;land;false;ocean;2
661;131;81;34;land;false;hills;2
662;47;75;33;land;false;forest;2
663;122;14;248;land;false;ocean;2
664;26;32;244;land;false;ocean;2
665;8;72;85;land;false;desert;2
666;88;66;96;land;false;plains;2
667;47;183;143;land;false;hills;2
668;51;114;168;land;false;plains;2
669;27;32;248;land;false;ocean;2
670;96;30;248;land;false;ocean;2
671;46;6;178;land;false;plains;2
672;89;168;176;land;false;urban;2
673;5;177;50;land;false;mountain;2
674;173;51;192;land;false;mountain;2
675;47;57;193;land;false;hills;2
676;123;14;232;land;false;ocean;2
677;50;6;236;land;false;ocean;2
678;130;69;224;land;false;plains;2
679;81;35;240;land;false;ocean;2
680;135;48;94;land;false;plains;2
681;50;2;240;land;false;ocean;2
682;52;6;244;land;false;ocean;2
683;68;40;240;land;false;ocean;2
684;173;177;142;land;false;plains;2
685;135;156;204;land;false;mountain;2
686;93;45;221;land;false;desert;2
687;84;30;240;land;false;ocean;2
688;5;180;15;land;false;plains;2
689;89;186;16;land;false;hills;2
690;5;87;35;land;false;mountain;2
691;86;4;232;land;false;ocean;2
692;130;12;179;land;false;plains;2
693;31;32;244;land;false;ocean;2
694;47;90;163;land;false;hills;2
695;131;186;179;land;false;plains;2
696;52;4;236;land;false;ocean;2
697;46;69;153;land;false;plains;2
698;87;141;76;land;false;plains;2
699;89;183;51;land;false;mountain;2
700;177;141;137;land;false;mountain;2
701;8;171;40;land;false;marsh;2
702;121;2;236;land;false;ocean;2
703;88;72;26;land;false;hills;2
704;172;15;52;land;false;hills;2
705;89;78;161;land;false;hills;2
706;131;96;164;land;false;plains;2
707;9;39;220;land;false;plains;2
708;93;78;191;land;false;mountain;2
709;57;0;240;land;false;ocean;2
710;46;156;203;land;false;hills;2
711;131;189;144;land;false;hills;2
712;89;93;36;land;false;hills;2
713;89;35;232;land;false;ocean;2
714;108;30;236;land;false;ocean;2
715;130;162;204;land;false;plains;2
716;62;0;240;land;false;ocean;2
717;5;195;145;land;false;mountain;2
718;4;75;225;land;false;hills;2
719;84;35;232;land;false;ocean;2
720;9;21;25;land;false;marsh;2
721;69;31;248;land;false;ocean;2
722;88;135;1;land;false;plains;2
723;37;37;240;land;false;ocean;2
724;88;159;76;land;false;hills;2
725;47;198;18;land;false;hills;2
726;47;93;128;land;false;hills;2
727;51;9;173;land;false;mountain;2
728;4;204;35;land;false;plains;2
729;4;168;205;land;false;hills;2
730;91;30;248;land;false;ocean;2
731;15;32;240;land;false;ocean;2
732;130;75;154;land;false;forest;2
733;172;78;27;land;false;hills;2
734;4;81;155;land;false;hills;2
735;46;75;78;land;false;hills;2
736;173;192;17;land;false;hills;2
737;98;35;248;land;false;ocean;2
738;126;2;236;land;false;ocean;2
739;5;90;0;land;false;plains;2
740;102;35;244;land;false;ocean;2
741;66;40;232;land;false;ocean;2
742;93;201;176;land;false;desert;2
743;119;14;236;land;false;ocean;2
744;27;40;236;land;false;ocean;2
745;96;4;232;land;false;ocean;2
746;83;30;236;land;false;ocean;2
747;109;30;240;land;false;ocean;2
748;172;141;2;land;false;plains;2
749;4;18;180;land;false;hills;2
750;135;81;64;land;false;desert;2
751;49;198;188;land;false;plains;2
752;46;45;178;land;false;forest;2
753;130;177;79;land;false;plains;2
754;175;72;167;land;false;plains;2
755;130;138;129;land;false;forest;2
756;46;21;53;land;false;hills;2
757;172;87;227;land;false;hills;2
758;88;87;156;land;false;hills;2
759;173;189;52;land;false;hills;2
760;130;162;99;land;false;hills;2
761;28;40;240;land;false;ocean;2
762;30;32;240;land;false;ocean;2
763;4;183;80;land;false;plains;2
764;4;192;75;land;false;plains;2
765;130;84;99;land;false;hills;2
766;100;35;232;land;false;ocean;2
767;130;93;39;land;false;marsh;2
768;100;30;244;land;false;ocean;2
769;4;144;130;land;false;plains;2
770;46;147;3;land;false;plains;2
771;172;180;207;land;false;hills;2
772;88;24;181;land;false;plains;2
773;172;93;157;land;false;hills;2
774;4;36;240;land;false;ocean;2
775;51;75;63;land;false;hills;2
776;135;204;49;land;false;mountain;2
777;177;159;77;land;false;desert;2
778;135;24;19;land;false;desert;2
779;85;4;248;land;false;ocean;2
780;62;31;240;land;false;ocean;2
781;172;87;22;land;false;urban;2
782;46;93;23;land;false;forest;2
783;89;96;1;land;false;plains;2
784;172;39;177;land;false;plains;2
785;88;198;76;land;false;forest;2
786;88;150;131;land;false;plains;2
787;130;27;54;land;false;forest;2
788;4;33;55;land;false;hills;2
789;118;14;232;land;false;ocean;2
790;88;165;6;land;false;hills;2
791;9;162;205;land;false;plains;2
792;177;51;222;land;false;plains;2
